95.0000000000	104.0000000000	6.0000000000	
99.0000000000	104.0000000000	6.0000000000	
99.0000000000	104.0000000000	8.0000000000	
95.0000000000	104.0000000000	8.0000000000	
#

95.0000000000	104.0000000000	6.0000000000	
97.0000000000	107.4640000000	6.0000000000	
97.0000000000	107.4640000000	8.0000000000	
95.0000000000	104.0000000000	8.0000000000	
#

95.0000000000	104.0000000000	6.0000000000	
93.0000000000	107.4640000000	6.0000000000	
93.0000000000	107.4640000000	8.0000000000	
95.0000000000	104.0000000000	8.0000000000	
#

95.0000000000	104.0000000000	6.0000000000	
91.0000000000	104.0000000000	6.0000000000	
91.0000000000	104.0000000000	8.0000000000	
95.0000000000	104.0000000000	8.0000000000	
#

95.0000000000	104.0000000000	6.0000000000	
93.0000000000	100.5360000000	6.0000000000	
93.0000000000	100.5360000000	8.0000000000	
95.0000000000	104.0000000000	8.0000000000	
#

95.0000000000	104.0000000000	6.0000000000	
97.0000000000	100.5360000000	6.0000000000	
97.0000000000	100.5360000000	8.0000000000	
95.0000000000	104.0000000000	8.0000000000	
#

95.0000000000	104.0000000000	6.0000000000	
99.0000000000	104.0000000000	6.0000000000	
99.0000000000	104.0000000000	8.0000000000	
95.0000000000	104.0000000000	8.0000000000	
#

